id,hex,updated_at,deleted_at,country_code
4499,#000000,2024-02-08 08:29:12.904448+00,,us
4500,#000000,2024-02-08 08:29:13.033624+00,,us
4501,#000000,2024-02-08 08:29:13.220733+00,,us
4502,#000000,2024-02-08 08:29:13.361721+00,,us
4503,#000000,2024-02-08 08:29:13.577145+00,,us
4504,#000000,2024-02-08 08:29:13.769057+00,,us
4506,#000000,2024-02-08 08:29:14.091633+00,,us
4507,#000000,2024-02-08 08:29:14.262841+00,,us
4523,#000000,2024-02-08 08:29:16.28912+00,,us
4528,#000000,2024-02-08 08:29:16.940304+00,,us
4529,#000000,2024-02-08 08:29:17.160812+00,,us
4532,#000000,2024-02-08 08:29:17.524233+00,,us
4533,#000000,2024-02-08 08:29:17.721203+00,,us
4535,#000000,2024-02-08 08:29:17.956605+00,,us
4536,#000000,2024-02-08 08:29:18.06002+00,,us
4542,#000000,2024-02-08 08:29:18.761855+00,,us
4543,#000000,2024-02-08 08:29:18.915123+00,,us
4544,#000000,2024-02-08 08:29:19.043264+00,,us
4552,#000000,2024-02-08 08:29:19.995627+00,,us
4554,#000000,2024-02-08 08:29:20.316217+00,,us
4570,#000000,2024-02-08 08:29:22.681128+00,,us
4571,#000000,2024-02-08 08:29:22.882311+00,,us
4572,#000000,2024-02-08 08:29:23.059194+00,,us
4573,#000000,2024-02-08 08:29:23.336814+00,,us
4574,#000000,2024-02-08 08:29:23.538637+00,,us
4575,#000000,2024-02-08 08:29:23.75536+00,,us
4576,#000000,2024-02-08 08:29:23.872027+00,,us
4577,#000000,2024-02-08 08:29:24.030408+00,,us
4579,#000000,2024-02-08 08:29:24.385724+00,,us
4580,#000000,2024-02-08 08:29:24.566749+00,,us
4582,#000000,2024-02-08 08:29:24.856588+00,,us
4583,#000000,2024-02-08 08:29:25.037941+00,,us
4584,#000000,2024-02-08 08:29:25.143299+00,,us
4585,#000000,2024-02-08 08:29:25.249545+00,,us
4586,#000000,2024-02-08 08:29:25.355819+00,,us
4587,#000000,2024-02-08 08:29:25.562273+00,,us
4588,#000000,2024-02-08 08:29:25.676542+00,,us
4589,#000000,2024-02-08 08:29:25.784316+00,,us
4590,#000000,2024-02-08 08:29:26.001722+00,,us
4592,#000000,2024-02-08 08:29:26.292272+00,,us
4593,#000000,2024-02-08 08:29:26.560451+00,,us
4594,#000000,2024-02-08 08:29:26.742617+00,,us
4599,#000000,2024-02-08 08:29:27.414436+00,,us
4600,#000000,2024-02-08 08:29:27.593767+00,,us
4602,#000000,2024-02-08 08:29:28.00056+00,,us
4603,#000000,2024-02-08 08:29:28.209161+00,,us
4616,#000000,2024-02-08 08:29:29.986551+00,,uy
4617,#000000,2024-02-08 08:29:30.172816+00,,uy
4618,#000000,2024-02-08 08:29:30.28146+00,,uy
4620,#000000,2024-02-08 08:29:30.567473+00,,uy
4621,#000000,2024-02-08 08:29:30.746349+00,,uy
4622,#000000,2024-02-08 08:29:30.853526+00,,uy
4623,#000000,2024-02-08 08:29:31.105847+00,,uy
4625,#000000,2024-02-08 08:29:31.436454+00,,uy
4627,#000000,2024-02-08 08:29:31.783124+00,,uy
4629,#000000,2024-02-08 08:29:32.191657+00,,uy
4630,#000000,2024-02-08 08:29:32.382677+00,,uy
4631,#000000,2024-02-08 08:29:32.558767+00,,uy
4633,#000000,2024-02-08 08:29:32.91886+00,,uy
4634,#000000,2024-02-08 08:29:33.082816+00,,uy
4635,#000000,2024-02-08 08:29:33.412276+00,,uy
4637,#000000,2024-02-08 08:29:33.804074+00,,uy
4638,#000000,2024-02-08 08:29:34.083285+00,,uy
4639,#000000,2024-02-08 08:29:34.196775+00,,uy
4640,#000000,2024-02-08 08:29:34.321705+00,,uy
4641,#000000,2024-02-08 08:29:34.581411+00,,uy
4643,#000000,2024-02-08 08:29:34.812609+00,,uy
4644,#000000,2024-02-08 08:29:34.984694+00,,uy
4645,#000000,2024-02-08 08:29:35.173495+00,,uy
4646,#000000,2024-02-08 08:29:35.355723+00,,uy
4647,#000000,2024-02-08 08:29:35.547806+00,,uy
4648,#000000,2024-02-08 08:29:35.747776+00,,uy
4649,#000000,2024-02-08 08:29:35.893093+00,,uy
4650,#000000,2024-02-08 08:29:36.048587+00,,uy
4651,#000000,2024-02-08 08:29:36.220875+00,,uy
4652,#000000,2024-02-08 08:29:36.329245+00,,uy
4653,#000000,2024-02-08 08:29:36.450115+00,,uz
4654,#000000,2024-02-08 08:29:36.699833+00,,uz
4655,#000000,2024-02-08 08:29:36.809533+00,,uz
4656,#000000,2024-02-08 08:29:37.022582+00,,ve
4657,#000000,2024-02-08 08:29:37.202485+00,,ve
4658,#000000,2024-02-08 08:29:37.418744+00,,ve
4659,#000000,2024-02-08 08:29:37.589444+00,,ve
4660,#000000,2024-02-08 08:29:37.758429+00,,ve
4661,#000000,2024-02-08 08:29:37.938927+00,,ve
4662,#000000,2024-02-08 08:29:38.205634+00,,ve
4663,#000000,2024-02-08 08:29:38.317264+00,,ve
4664,#000000,2024-02-08 08:29:38.43814+00,,ve
4666,#000000,2024-02-08 08:29:38.767664+00,,ve
4667,#000000,2024-02-08 08:29:39.001261+00,,ve
4668,#000000,2024-02-08 08:29:39.217981+00,,ve
4669,#000000,2024-02-08 08:29:39.396522+00,,ve
4670,#000000,2024-02-08 08:29:39.662667+00,,ve
4671,#000000,2024-02-08 08:29:39.845719+00,,ve
4672,#000000,2024-02-08 08:29:39.941601+00,,ve
4673,#000000,2024-02-08 08:29:40.179242+00,,ve
4674,#000000,2024-02-08 08:29:40.38+00,,ve
4675,#000000,2024-02-08 08:29:40.556004+00,,ve
4676,#000000,2024-02-08 08:29:40.738138+00,,ve
4677,#000000,2024-02-08 08:29:40.912903+00,,ve
4678,#000000,2024-02-08 08:29:41.095394+00,,ve
4679,#000000,2024-02-08 08:29:41.285396+00,,ve
4680,#000000,2024-02-08 08:29:41.401278+00,,ve
4681,#000000,2024-02-08 08:29:41.640254+00,,ve
4682,#000000,2024-02-08 08:29:41.843628+00,,ve
4683,#000000,2024-02-08 08:29:41.958831+00,,ve
4684,#000000,2024-02-08 08:29:42.220866+00,,ve
4685,#000000,2024-02-08 08:29:42.331407+00,,ve
4686,#000000,2024-02-08 08:29:42.458657+00,,ve
4687,#000000,2024-02-08 08:29:42.640192+00,,ve
4688,#000000,2024-02-08 08:29:42.876163+00,,ve
4689,#000000,2024-02-08 08:29:43.049898+00,,ve
4690,#000000,2024-02-08 08:29:43.279348+00,,ve
4691,#000000,2024-02-08 08:29:43.402315+00,,ve
4692,#000000,2024-02-08 08:29:43.587871+00,,ve
4693,#000000,2024-02-08 08:29:43.831655+00,,ve
4694,#000000,2024-02-08 08:29:44.102888+00,,ve
4695,#000000,2024-02-08 08:29:44.283157+00,,ve
4696,#000000,2024-02-08 08:29:44.544861+00,,ve
5473,#000000,2024-02-08 08:31:59.105459+00,,cn
5474,#000000,2024-02-08 08:31:59.300644+00,,cn
5475,#000000,2024-02-08 08:31:59.587095+00,,cn
5476,#000000,2024-02-08 08:31:59.75675+00,,cn
5477,#000000,2024-02-08 08:31:59.966129+00,,cn
5478,#000000,2024-02-08 08:32:00.212554+00,,cn
5479,#000000,2024-02-08 08:32:00.418677+00,,cn
5480,#000000,2024-02-08 08:32:00.647736+00,,cn
5481,#000000,2024-02-08 08:32:00.823439+00,,cn
5482,#000000,2024-02-08 08:32:01.01963+00,,cn
5483,#000000,2024-02-08 08:32:01.230867+00,,cn
5484,#000000,2024-02-08 08:32:01.471014+00,,cn
5485,#000000,2024-02-08 08:32:01.684961+00,,cn
5486,#000000,2024-02-08 08:32:01.839047+00,,cn
5487,#000000,2024-02-08 08:32:02.038247+00,,cn
5488,#000000,2024-02-08 08:32:02.24143+00,,cn
5489,#000000,2024-02-08 08:32:02.452609+00,,cn
5490,#000000,2024-02-08 08:32:02.61192+00,,cn
5491,#000000,2024-02-08 08:32:02.79918+00,,cn
5492,#000000,2024-02-08 08:32:02.984436+00,,cn
5493,#000000,2024-02-08 08:32:03.194571+00,,cn
4697,#000000,2024-02-08 08:29:44.828747+00,,ve
4698,#000000,2024-02-08 08:29:45.010332+00,,ve
4699,#000000,2024-02-08 08:29:45.309609+00,,ve
4700,#000000,2024-02-08 08:29:45.52435+00,,ve
4701,#000000,2024-02-08 08:29:45.766635+00,,ve
4702,#000000,2024-02-08 08:29:46.006419+00,,ve
4703,#000000,2024-02-08 08:29:46.259656+00,,ve
4704,#000000,2024-02-08 08:29:46.463331+00,,ve
4705,#000000,2024-02-08 08:29:46.684662+00,,ve
4706,#000000,2024-02-08 08:29:46.882259+00,,ve
4707,#000000,2024-02-08 08:29:47.045306+00,,ve
4708,#000000,2024-02-08 08:29:47.153868+00,,ve
4709,#000000,2024-02-08 08:29:47.353312+00,,ve
4710,#000000,2024-02-08 08:29:47.527227+00,,ve
4711,#000000,2024-02-08 08:29:47.698412+00,,ve
4712,#000000,2024-02-08 08:29:47.910993+00,,ve
4713,#000000,2024-02-08 08:29:48.106047+00,,ve
4714,#000000,2024-02-08 08:29:48.335616+00,,ve
4715,#000000,2024-02-08 08:29:48.514576+00,,ve
4718,#000000,2024-02-08 08:29:49.045927+00,,ve
4720,#000000,2024-02-08 08:29:49.266395+00,,ve
4721,#000000,2024-02-08 08:29:49.459667+00,,ve
4722,#000000,2024-02-08 08:29:49.649283+00,,ve
4724,#000000,2024-02-08 08:29:49.94381+00,,ve
4726,#000000,2024-02-08 08:29:50.23263+00,,ve
4727,#000000,2024-02-08 08:29:50.419967+00,,ve
4728,#000000,2024-02-08 08:29:50.623526+00,,ve
4729,#000000,2024-02-08 08:29:50.803012+00,,ve
4730,#000000,2024-02-08 08:29:50.912774+00,,ve
4731,#000000,2024-02-08 08:29:51.089936+00,,ve
4733,#000000,2024-02-08 08:29:51.488328+00,,ve
4734,#000000,2024-02-08 08:29:51.730687+00,,ve
4735,#000000,2024-02-08 08:29:51.902921+00,,ve
4736,#000000,2024-02-08 08:29:52.154162+00,,ve
4737,#000000,2024-02-08 08:29:52.362163+00,,ve
4738,#000000,2024-02-08 08:29:52.568934+00,,ve
4739,#000000,2024-02-08 08:29:52.853341+00,,ve
4740,#000000,2024-02-08 08:29:53.054742+00,,ve
4741,#000000,2024-02-08 08:29:53.250667+00,,ve
4743,#000000,2024-02-08 08:29:53.701941+00,,ve
4744,#000000,2024-02-08 08:29:53.90607+00,,ve
4745,#000000,2024-02-08 08:29:54.12868+00,,ve
4747,#000000,2024-02-08 08:29:54.542041+00,,ve
4748,#000000,2024-02-08 08:29:54.809461+00,,ve
4749,#000000,2024-02-08 08:29:54.968452+00,,ve
4750,#000000,2024-02-08 08:29:55.155348+00,,ve
4751,#000000,2024-02-08 08:29:55.360714+00,,ve
4752,#000000,2024-02-08 08:29:55.519283+00,,ve
4753,#000000,2024-02-08 08:29:55.720492+00,,ve
4754,#000000,2024-02-08 08:29:55.91096+00,,ve
4755,#000000,2024-02-08 08:29:56.028822+00,,ve
4756,#000000,2024-02-08 08:29:56.226969+00,,ve
4757,#000000,2024-02-08 08:29:56.336367+00,,ve
4758,#000000,2024-02-08 08:29:56.565396+00,,ve
4759,#000000,2024-02-08 08:29:56.755001+00,,ve
4761,#000000,2024-02-08 08:29:57.052387+00,,ve
4762,#000000,2024-02-08 08:29:57.251109+00,,ve
4763,#000000,2024-02-08 08:29:57.362039+00,,ve
4764,#000000,2024-02-08 08:29:57.539607+00,,ve
4765,#000000,2024-02-08 08:29:57.738017+00,,ve
4766,#000000,2024-02-08 08:29:57.840799+00,,ve
4767,#000000,2024-02-08 08:29:58.06261+00,,ve
4768,#000000,2024-02-08 08:29:58.251906+00,,ve
4769,#000000,2024-02-08 08:29:58.460867+00,,ve
4770,#000000,2024-02-08 08:29:58.64924+00,,ve
4771,#000000,2024-02-08 08:29:58.82501+00,,ve
4772,#000000,2024-02-08 08:29:59.007906+00,,ve
4773,#000000,2024-02-08 08:29:59.241791+00,,ve
4774,#000000,2024-02-08 08:29:59.462893+00,,ve
4775,#000000,2024-02-08 08:29:59.663198+00,,ve
4777,#000000,2024-02-08 08:29:59.980777+00,,ve
4778,#000000,2024-02-08 08:30:00.246148+00,,ve
4779,#000000,2024-02-08 08:30:00.463019+00,,ve
4780,#000000,2024-02-08 08:30:00.666879+00,,ve
4781,#000000,2024-02-08 08:30:00.872813+00,,ve
4782,#000000,2024-02-08 08:30:01.161335+00,,ve
4783,#000000,2024-02-08 08:30:01.344625+00,,ve
4784,#000000,2024-02-08 08:30:01.556325+00,,ve
4785,#000000,2024-02-08 08:30:01.812877+00,,ve
4786,#000000,2024-02-08 08:30:01.996474+00,,ve
4787,#000000,2024-02-08 08:30:02.12059+00,,ve
4788,#000000,2024-02-08 08:30:02.333886+00,,ve
4789,#000000,2024-02-08 08:30:02.531936+00,,ve
4791,#000000,2024-02-08 08:30:02.809003+00,,ve
4792,#000000,2024-02-08 08:30:03.016304+00,,ve
4793,#000000,2024-02-08 08:30:03.19698+00,,ve
4798,#000000,2024-02-08 08:30:04.023051+00,,ve
4810,#000000,2024-02-08 08:30:05.562165+00,,ve
4818,#000000,2024-02-08 08:30:06.780765+00,,ve
4819,#000000,2024-02-08 08:30:06.943041+00,,ve
4820,#000000,2024-02-08 08:30:07.13352+00,,ve
4821,#000000,2024-02-08 08:30:07.285112+00,,ve
4822,#000000,2024-02-08 08:30:07.464819+00,,ve
4823,#000000,2024-02-08 08:30:07.707166+00,,ve
4824,#000000,2024-02-08 08:30:07.910762+00,,ve
4825,#000000,2024-02-08 08:30:08.086449+00,,ve
4826,#000000,2024-02-08 08:30:08.261171+00,,ve
4827,#000000,2024-02-08 08:30:08.434689+00,,ve
4828,#000000,2024-02-08 08:30:08.672172+00,,ve
4829,#000000,2024-02-08 08:30:08.84799+00,,ve
4830,#000000,2024-02-08 08:30:09.037419+00,,ve
4831,#000000,2024-02-08 08:30:09.233876+00,,ve
4833,#000000,2024-02-08 08:30:09.609218+00,,ve
4834,#000000,2024-02-08 08:30:09.866078+00,,ve
4835,#000000,2024-02-08 08:30:10.10121+00,,ve
4836,#000000,2024-02-08 08:30:10.288399+00,,ve
4837,#000000,2024-02-08 08:30:10.474972+00,,ve
4838,#000000,2024-02-08 08:30:10.70537+00,,ve
4839,#000000,2024-02-08 08:30:10.859754+00,,ve
4840,#000000,2024-02-08 08:30:11.035639+00,,ve
4841,#000000,2024-02-08 08:30:11.267432+00,,ve
4842,#000000,2024-02-08 08:30:11.466598+00,,ve
4843,#000000,2024-02-08 08:30:11.604793+00,,ve
4844,#000000,2024-02-08 08:30:11.804463+00,,ve
4845,#000000,2024-02-08 08:30:12.032471+00,,ve
4847,#000000,2024-02-08 08:30:12.424794+00,,ve
4848,#000000,2024-02-08 08:30:12.604175+00,,ve
4852,#000000,2024-02-08 08:30:13.200324+00,,ve
4857,#000000,2024-02-08 08:30:13.922839+00,,ve
4862,#000000,2024-02-08 08:30:14.566765+00,,ve
4872,#000000,2024-02-08 08:30:16.069177+00,,vn
4873,#000000,2024-02-08 08:30:16.267338+00,,vn
4874,#000000,2024-02-08 08:30:16.466376+00,,vu
4875,#000000,2024-02-08 08:30:16.636349+00,,vu
4876,#000000,2024-02-08 08:30:16.836996+00,,xk
4877,#000000,2024-02-08 08:30:17.035133+00,,xk
4879,#000000,2024-02-08 08:30:17.381115+00,,za
4880,#000000,2024-02-08 08:30:17.586322+00,,za
4881,#000000,2024-02-08 08:30:17.781826+00,,za
4883,#000000,2024-02-08 08:30:18.245129+00,,za
4884,#000000,2024-02-08 08:30:18.533627+00,,za
4885,#000000,2024-02-08 08:30:18.743107+00,,za
4886,#000000,2024-02-08 08:30:19.051385+00,,za
4887,#000000,2024-02-08 08:30:19.237887+00,,za
4888,#000000,2024-02-08 08:30:19.424689+00,,za
4889,#000000,2024-02-08 08:30:19.585672+00,,za
4890,#000000,2024-02-08 08:30:19.777906+00,,za
4892,#000000,2024-02-08 08:30:20.172151+00,,za
4893,#000000,2024-02-08 08:30:20.379505+00,,za
4894,#000000,2024-02-08 08:30:20.548465+00,,za
4895,#000000,2024-02-08 08:30:20.653496+00,,za
4896,#000000,2024-02-08 08:30:20.836517+00,,za
4897,#000000,2024-02-08 08:30:21.075436+00,,za
4898,#000000,2024-02-08 08:30:21.246703+00,,za
4899,#000000,2024-02-08 08:30:21.414+00,,za
4900,#000000,2024-02-08 08:30:21.593989+00,,zw
4901,#000000,2024-02-08 08:30:21.762749+00,,zw
4902,#000000,2024-02-08 08:30:21.945087+00,,zw
4903,#000000,2024-02-08 08:30:22.065986+00,,zw
4905,#000000,2024-02-08 08:30:22.509703+00,,ae
4906,#000000,2024-02-08 08:30:22.695114+00,,ae
4907,#000000,2024-02-08 08:30:22.793671+00,,ae
4908,#000000,2024-02-08 08:30:22.981308+00,,ae
4909,#000000,2024-02-08 08:30:23.131244+00,,ae
4910,#000000,2024-02-08 08:30:23.330287+00,,ae
4913,#000000,2024-02-08 08:30:23.661411+00,,ae
4914,#000000,2024-02-08 08:30:23.761351+00,,ae
4915,#000000,2024-02-08 08:30:23.971586+00,,ae
4916,#000000,2024-02-08 08:30:24.161564+00,,ae
4917,#000000,2024-02-08 08:30:24.334358+00,,ae
4918,#000000,2024-02-08 08:30:24.542846+00,,ae
4920,#000000,2024-02-08 08:30:24.829479+00,,ae
4921,#000000,2024-02-08 08:30:25.021227+00,,af
4922,#000000,2024-02-08 08:30:25.211718+00,,af
4923,#000000,2024-02-08 08:30:25.43093+00,,af
4924,#000000,2024-02-08 08:30:25.612403+00,,af
4925,#000000,2024-02-08 08:30:25.8602+00,,af
4926,#000000,2024-02-08 08:30:25.958789+00,,af
4927,#000000,2024-02-08 08:30:26.224172+00,,af
4928,#000000,2024-02-08 08:30:26.451418+00,,af
4929,#000000,2024-02-08 08:30:26.639522+00,,af
4930,#000000,2024-02-08 08:30:26.88177+00,,af
4931,#000000,2024-02-08 08:30:27.06354+00,,af
4932,#000000,2024-02-08 08:30:27.2562+00,,af
4933,#000000,2024-02-08 08:30:27.457288+00,,af
4934,#000000,2024-02-08 08:30:27.660057+00,,af
4935,#000000,2024-02-08 08:30:27.85852+00,,af
4936,#000000,2024-02-08 08:30:28.035696+00,,af
4937,#000000,2024-02-08 08:30:28.207535+00,,af
4938,#000000,2024-02-08 08:30:28.407254+00,,af
4939,#000000,2024-02-08 08:30:28.614927+00,,af
4940,#000000,2024-02-08 08:30:28.784875+00,,af
4941,#000000,2024-02-08 08:30:28.965705+00,,af
4942,#000000,2024-02-08 08:30:29.175808+00,,af
4943,#000000,2024-02-08 08:30:29.335163+00,,af
4944,#000000,2024-02-08 08:30:29.503783+00,,af
4945,#000000,2024-02-08 08:30:29.673834+00,,af
4946,#000000,2024-02-08 08:30:29.85606+00,,af
4947,#000000,2024-02-08 08:30:30.060427+00,,af
4948,#000000,2024-02-08 08:30:30.262932+00,,af
4949,#000000,2024-02-08 08:30:30.435093+00,,af
4950,#000000,2024-02-08 08:30:30.592899+00,,af
4951,#000000,2024-02-08 08:30:30.78428+00,,af
4952,#000000,2024-02-08 08:30:30.995162+00,,af
4953,#000000,2024-02-08 08:30:31.218199+00,,af
4954,#000000,2024-02-08 08:30:31.454423+00,,af
4955,#000000,2024-02-08 08:30:31.632147+00,,af
4956,#000000,2024-02-08 08:30:31.835715+00,,al
4957,#000000,2024-02-08 08:30:32.015613+00,,al
4958,#000000,2024-02-08 08:30:32.173522+00,,al
4959,#000000,2024-02-08 08:30:32.347484+00,,al
4961,#000000,2024-02-08 08:30:32.637867+00,,al
4962,#000000,2024-02-08 08:30:32.756885+00,,al
4963,#000000,2024-02-08 08:30:32.893883+00,,al
4964,#000000,2024-02-08 08:30:33.066122+00,,al
4965,#000000,2024-02-08 08:30:33.250826+00,,al
4966,#000000,2024-02-08 08:30:33.357209+00,,am
4968,#000000,2024-02-08 08:30:33.643622+00,,ao
4969,#000000,2024-02-08 08:30:33.857629+00,,ao
4970,#000000,2024-02-08 08:30:34.095524+00,,ao
4971,#000000,2024-02-08 08:30:34.230613+00,,ao
4972,#000000,2024-02-08 08:30:34.425979+00,,ao
4973,#000000,2024-02-08 08:30:34.627913+00,,ar
4974,#000000,2024-02-08 08:30:34.749202+00,,ar
4975,#000000,2024-02-08 08:30:34.965924+00,,ar
4976,#000000,2024-02-08 08:30:35.160646+00,,ar
4977,#000000,2024-02-08 08:30:35.26186+00,,ar
4978,#000000,2024-02-08 08:30:35.424352+00,,ar
4979,#000000,2024-02-08 08:30:35.532205+00,,ar
4981,#000000,2024-02-08 08:30:35.744595+00,,ar
4982,#000000,2024-02-08 08:30:35.927631+00,,ar
4983,#000000,2024-02-08 08:30:36.134659+00,,ar
4984,#000000,2024-02-08 08:30:36.235079+00,,ar
4985,#000000,2024-02-08 08:30:36.439276+00,,ar
4986,#000000,2024-02-08 08:30:36.667753+00,,ar
4987,#000000,2024-02-08 08:30:36.841571+00,,ar
4988,#000000,2024-02-08 08:30:36.944026+00,,ar
4989,#000000,2024-02-08 08:30:37.132412+00,,ar
4991,#000000,2024-02-08 08:30:37.41696+00,,ar
4992,#000000,2024-02-08 08:30:37.626286+00,,ar
4993,#000000,2024-02-08 08:30:37.833166+00,,ar
4994,#000000,2024-02-08 08:30:38.046133+00,,ar
4995,#000000,2024-02-08 08:30:38.233152+00,,ar
4997,#000000,2024-02-08 08:30:38.456971+00,,ar
4998,#000000,2024-02-08 08:30:38.569079+00,,at
4999,#000000,2024-02-08 08:30:38.678246+00,,at
5000,#000000,2024-02-08 08:30:38.783283+00,,at
5001,#000000,2024-02-08 08:30:38.980947+00,,au
5003,#000000,2024-02-08 08:30:39.269889+00,,au
5005,#000000,2024-02-08 08:30:39.600998+00,,au
5006,#000000,2024-02-08 08:30:39.84531+00,,au
5007,#000000,2024-02-08 08:30:40.079653+00,,au
5008,#000000,2024-02-08 08:30:40.282777+00,,au
5010,#000000,2024-02-08 08:30:40.563912+00,,au
5011,#000000,2024-02-08 08:30:40.825842+00,,au
5013,#000000,2024-02-08 08:30:41.124002+00,,au
5014,#000000,2024-02-08 08:30:41.244705+00,,au
5015,#000000,2024-02-08 08:30:41.434015+00,,au
5016,#000000,2024-02-08 08:30:41.637125+00,,au
5018,#000000,2024-02-08 08:30:41.973065+00,,au
5019,#000000,2024-02-08 08:30:42.300573+00,,au
5021,#000000,2024-02-08 08:30:42.631967+00,,au
5022,#000000,2024-02-08 08:30:42.747514+00,,au
5023,#000000,2024-02-08 08:30:42.92693+00,,au
5024,#000000,2024-02-08 08:30:43.117093+00,,au
5025,#000000,2024-02-08 08:30:43.222953+00,,au
5026,#000000,2024-02-08 08:30:43.371867+00,,au
5027,#000000,2024-02-08 08:30:43.645096+00,,au
5028,#000000,2024-02-08 08:30:43.849497+00,,au
5029,#000000,2024-02-08 08:30:44.064742+00,,au
5030,#000000,2024-02-08 08:30:44.270686+00,,au
5031,#000000,2024-02-08 08:30:44.450479+00,,au
5032,#000000,2024-02-08 08:30:44.560048+00,,au
5033,#000000,2024-02-08 08:30:44.754832+00,,au
5035,#000000,2024-02-08 08:30:45.074403+00,,au
5036,#000000,2024-02-08 08:30:45.262377+00,,au
5037,#000000,2024-02-08 08:30:45.44072+00,,au
5038,#000000,2024-02-08 08:30:45.635261+00,,au
5039,#000000,2024-02-08 08:30:45.793283+00,,au
5040,#000000,2024-02-08 08:30:46.000887+00,,au
5045,#000000,2024-02-08 08:30:46.783843+00,,au
5046,#000000,2024-02-08 08:30:47.047195+00,,au
5047,#000000,2024-02-08 08:30:47.23516+00,,au
5048,#000000,2024-02-08 08:30:47.436315+00,,au
5053,#000000,2024-02-08 08:30:48.035395+00,,au
5055,#000000,2024-02-08 08:30:48.354518+00,,au
5056,#000000,2024-02-08 08:30:48.568724+00,,au
5058,#000000,2024-02-08 08:30:48.937181+00,,au
5060,#000000,2024-02-08 08:30:49.228163+00,,au
5061,#000000,2024-02-08 08:30:49.427341+00,,au
5062,#000000,2024-02-08 08:30:49.594732+00,,au
5064,#000000,2024-02-08 08:30:49.910184+00,,au
5065,#000000,2024-02-08 08:30:50.067033+00,,au
5066,#000000,2024-02-08 08:30:50.194089+00,,au
5067,#000000,2024-02-08 08:30:50.380844+00,,au
5068,#000000,2024-02-08 08:30:50.498793+00,,au
5069,#000000,2024-02-08 08:30:50.731539+00,,au
5070,#000000,2024-02-08 08:30:50.925624+00,,au
5071,#000000,2024-02-08 08:30:51.117968+00,,au
5072,#000000,2024-02-08 08:30:51.308294+00,,au
5073,#000000,2024-02-08 08:30:51.512705+00,,au
5074,#000000,2024-02-08 08:30:51.698073+00,,au
5246,#000000,2024-02-08 08:31:21.864279+00,,br
5247,#000000,2024-02-08 08:31:21.96932+00,,br
5248,#000000,2024-02-08 08:31:22.086676+00,,br
5249,#000000,2024-02-08 08:31:22.326206+00,,br
5251,#000000,2024-02-08 08:31:22.53312+00,,br
5252,#000000,2024-02-08 08:31:22.648749+00,,br
5253,#000000,2024-02-08 08:31:22.88367+00,,br
5254,#000000,2024-02-08 08:31:23.070786+00,,br
5255,#000000,2024-02-08 08:31:23.259687+00,,br
5256,#000000,2024-02-08 08:31:23.446406+00,,br
5257,#000000,2024-02-08 08:31:23.554702+00,,br
5258,#000000,2024-02-08 08:31:23.678117+00,,br
5259,#000000,2024-02-08 08:31:23.782894+00,,br
5260,#000000,2024-02-08 08:31:23.977154+00,,br
5261,#000000,2024-02-08 08:31:24.109651+00,,br
5262,#000000,2024-02-08 08:31:24.211293+00,,br
5263,#000000,2024-02-08 08:31:24.330613+00,,br
5264,#000000,2024-02-08 08:31:24.434465+00,,br
5265,#000000,2024-02-08 08:31:24.603346+00,,br
5266,#000000,2024-02-08 08:31:24.789857+00,,br
5267,#000000,2024-02-08 08:31:24.880152+00,,br
5268,#000000,2024-02-08 08:31:25.046753+00,,br
5269,#000000,2024-02-08 08:31:25.176703+00,,br
5270,#000000,2024-02-08 08:31:25.283947+00,,br
5271,#000000,2024-02-08 08:31:25.505763+00,,bs
5272,#000000,2024-02-08 08:31:25.698834+00,,bs
5274,#000000,2024-02-08 08:31:25.949409+00,,bt
5275,#000000,2024-02-08 08:31:26.164212+00,,bw
5075,#000000,2024-02-08 08:30:51.908835+00,,au
5076,#000000,2024-02-08 08:30:52.060586+00,,au
